"No","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"301","RT @doctrVee: @emmanuellem07 @StoonChamber @CMA_Docs @SMA_docs It is true to say that you will not find a high performance health system an…",FALSE,0,NA,2018-03-08 20:13:07,FALSE,NA,"971841263015096320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drsusanshaw",2,TRUE,FALSE,NA,NA
"302","RT @CMA_Docs: Today on #IWD2018, we celebrate the accomplishments of all women physicians, residents and medical students. This day is also…",FALSE,0,NA,2018-03-08 20:04:04,FALSE,NA,"971838983993831425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlexSBurton",14,TRUE,FALSE,NA,NA
"303","@donnyd @DocSandyB @CMA_Docs @PEAKMD @UpToDate Our divisions of FP in BC cover this cost for members , as a suggestion",FALSE,2,"donnyd",2018-03-08 19:58:32,FALSE,"971836596873023488","971837592747438081","14115646","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJFMartin",0,FALSE,FALSE,NA,NA
"304","@DocSandyB @CMA_Docs Congratulations. During the campaign, @PEAKMD suggested that the @CMA_Docs seek group discount… https://t.co/BWn71KYJ6t",FALSE,3,"DocSandyB",2018-03-08 19:54:35,TRUE,"971769897955901440","971836596873023488","1053787855","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","donnyd",0,FALSE,FALSE,NA,NA
"305","RT @CTV_AvisFavaro: Congratulations to new @CMA_Docs president @DocSandyB - profile on his work in #PalliativeCare @macleans https://t.co/7…",FALSE,0,NA,2018-03-08 19:54:24,FALSE,NA,"971836551599673345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","KentBottles",10,TRUE,FALSE,NA,NA
"306","RT @CTV_AvisFavaro: Congratulations to new @CMA_Docs president @DocSandyB - profile on his work in #PalliativeCare @macleans https://t.co/7…",FALSE,0,NA,2018-03-08 19:54:05,FALSE,NA,"971836471555497984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robynsussel",10,TRUE,FALSE,NA,NA
"307","RT @CMA_Docs: Today on #IWD2018, we celebrate the accomplishments of all women physicians, residents and medical students. This day is also…",FALSE,0,NA,2018-03-08 19:51:37,FALSE,NA,"971835853541605376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllisonSeymour3",14,TRUE,FALSE,NA,NA
"308","RT @CTV_AvisFavaro: Congratulations to new @CMA_Docs president @DocSandyB - profile on his work in #PalliativeCare @macleans https://t.co/7…",FALSE,0,NA,2018-03-08 19:51:13,FALSE,NA,"971835751628288000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MedicineMatters",10,TRUE,FALSE,NA,NA
"309","RT @CMA_Docs: Today on #IWD2018, we celebrate the accomplishments of all women physicians, residents and medical students. This day is also…",FALSE,0,NA,2018-03-08 19:50:18,FALSE,NA,"971835520945999873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattbzura",14,TRUE,FALSE,NA,NA
"310","RT @CMA_Docs: Today on #IWD2018, we celebrate the accomplishments of all women physicians, residents and medical students. This day is also…",FALSE,0,NA,2018-03-08 19:45:44,FALSE,NA,"971834372738367488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","para_ab",14,TRUE,FALSE,NA,NA
"311","RT @CMA_Docs: Thank you to @DocSandyB, @PeakMD, @Kapur_AK, @Larsendarren for running a terrific campaign for CMA’s President-Elect nominee.…",FALSE,0,NA,2018-03-08 19:37:33,FALSE,NA,"971832310302572544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","victorng_md",23,TRUE,FALSE,NA,NA
"312","RT @drgigiosler: Good news - at the August 2018 @CMA_Docs meeting in #Winnipeg there will be on-site, complimentary childcare available to…",FALSE,0,NA,2018-03-08 19:35:18,FALSE,NA,"971831746747445248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gavery10",31,TRUE,FALSE,NA,NA
"313","RT @jennifer_kitts: Proud to work at @CMA_Docs! 41% of Canadian physicians - and 53% of medical school students - are women. The face of me…",FALSE,0,NA,2018-03-08 19:33:50,FALSE,NA,"971831377661329408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DennisKendel",15,TRUE,FALSE,NA,NA
"314","RT @CMA_Docs: Thank you to @DocSandyB, @PeakMD, @Kapur_AK, @Larsendarren for running a terrific campaign for CMA’s President-Elect nominee.…",FALSE,0,NA,2018-03-08 19:33:30,FALSE,NA,"971831292944900097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexandraFarag",23,TRUE,FALSE,NA,NA
"315","@DocSandyB @CMA_Docs Congratulations @DocSandyB! Looking forward to the see the CMA tackle the issues facing our pr… https://t.co/wCJ7ASLavs",FALSE,2,"DocSandyB",2018-03-08 19:33:14,TRUE,"971769897955901440","971831227161313280","1053787855","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IlanShahin",0,FALSE,FALSE,NA,NA
"316","@snewbery1 @CMA_Docs Thank you for your kind words. It’s absolutely true, I’ve learned a lot from my colleagues… https://t.co/AHg6lniQrQ",FALSE,4,"snewbery1",2018-03-08 19:32:20,TRUE,"971830124290215936","971831000354320384","2588490114","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",1,FALSE,FALSE,NA,NA
"317","@DocSandyB @CMA_Docs Thrilled! Congratulations!!",FALSE,1,"DocSandyB",2018-03-08 19:30:56,FALSE,"971769897955901440","971830646044684288","1053787855","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","barbkscott",0,FALSE,FALSE,NA,NA
"318","RT @drgigiosler: Good news - at the August 2018 @CMA_Docs meeting in #Winnipeg there will be on-site, complimentary childcare available to…",FALSE,0,NA,2018-03-08 19:30:05,FALSE,NA,"971830431967412224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",31,TRUE,FALSE,NA,NA
"319","@DocSandyB @CMA_Docs Congratulations @docsandyB!  You will lead well and I know you will draw on the wisdom you hav… https://t.co/xEmKT1OGuc",FALSE,5,"DocSandyB",2018-03-08 19:28:52,TRUE,"971769897955901440","971830124290215936","1053787855","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","snewbery1",0,FALSE,FALSE,NA,NA
"320","@DocSandyB congratulations on your election as President- Elect @CMA_Docs",FALSE,1,"DocSandyB",2018-03-08 19:19:56,FALSE,NA,"971827880198991872","1053787855","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TadepalliRao",0,FALSE,FALSE,NA,NA
"321","@csmithpoli @CMA_Docs Thank you @csmithpoli!",FALSE,0,"csmithpoli",2018-03-08 19:18:18,FALSE,"971822896124276736","971827467735375872","2674220738","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",0,FALSE,FALSE,NA,NA
"322","Happy International Women’s Day!
Women’s rights are human rights. Gender equity is something I take seriously and… https://t.co/jdABSaE77S",FALSE,18,NA,2018-03-08 19:17:31,TRUE,NA,"971827269789401088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",7,FALSE,FALSE,NA,NA
"323","RT @jennifer_kitts: Proud to work at @CMA_Docs! 41% of Canadian physicians - and 53% of medical school students - are women. The face of me…",FALSE,0,NA,2018-03-08 19:08:52,FALSE,NA,"971825092148776960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarenLawford",15,TRUE,FALSE,NA,NA
"324","@OntariosDoctors @CMA_Docs @PEAKMD @Kapur_AK @larsendarren Thank you! Everyone ran a great campaign! I look forward… https://t.co/56jpRXVmPa",FALSE,1,"OntariosDoctors",2018-03-08 19:07:30,TRUE,"971800995482226688","971824748987478016","197501338","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",0,FALSE,FALSE,NA,NA
"325","@OntarioCollege @CMA_Docs Thank you @OntarioCollege! I couldn’t have gotten this far without the support of family physicians!",FALSE,1,"OntarioCollege",2018-03-08 19:05:51,FALSE,"971801107482595328","971824335974318080","166677844","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",0,FALSE,FALSE,NA,NA
"326","RT @jennifer_kitts: Proud to work at @CMA_Docs! 41% of Canadian physicians - and 53% of medical school students - are women. The face of me…",FALSE,0,NA,2018-03-08 19:04:40,FALSE,NA,"971824034143813632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VarshneyMD",15,TRUE,FALSE,NA,NA
"327","@allan_k_grillMD @CMA_Docs @PEAKMD @larsendarren @Kapur_AK @FamPhysCan @OntarioCollege @MountSinai Thanks Allan for your continued support!",FALSE,2,"allan_k_grillMD",2018-03-08 19:04:20,FALSE,"971804836164349952","971823953122549760","555220899","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",0,FALSE,FALSE,NA,NA
"328","@JonHerriot @CMA_Docs Thanks @JonHerriot! #sdoh grounds my work and I look forward to bringing that lens into my… https://t.co/RQKLsl6GZF",FALSE,1,"JonHerriot",2018-03-08 19:03:46,TRUE,"971806386114904064","971823810843324417","346808649","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",0,FALSE,FALSE,NA,NA
"329","RT @gavery10: Congratulations to Dr Sandy Buchman @DocSandyB winner of the @OntariosDoctors @CMA_Docs President Elect vote!
Check out his o…",FALSE,0,NA,2018-03-08 19:02:41,FALSE,NA,"971823536175308800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MLGG2",5,TRUE,FALSE,NA,NA
"330","10 years ago Dr. Alex Jadad gave a lecture at @CMA_Docs about what the medical profession was living and he was tol… https://t.co/CcO58QSEIJ",FALSE,0,NA,2018-03-08 19:02:29,TRUE,NA,"971823488767053825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MLGG2",0,FALSE,FALSE,NA,NA
"331","@djillk1 @CMA_Docs Thanks Jill! I’m looking forward to it. I appreciate the support!",FALSE,2,"djillk1",2018-03-08 19:02:29,FALSE,"971807516655939584","971823487915507712","389110001","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",0,FALSE,FALSE,NA,NA
"332","@Healthmac @CMA_Docs Thank you! I look forward to the challenge and know it will be done by working with multiple partners at the table.",FALSE,1,"Healthmac",2018-03-08 19:01:14,FALSE,"971814257875550208","971823171845242880","3145930709","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",0,FALSE,FALSE,NA,NA
"333","@DocSandyB @CMA_Docs Congrats. Glad to see such a thoughtful and progressive doctor head up the CMA.",FALSE,1,"DocSandyB",2018-03-08 19:00:08,FALSE,"971769897955901440","971822896124276736","1053787855","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","csmithpoli",0,FALSE,FALSE,NA,NA
"334","@jonesmcella @CMA_Docs Thank you! ������ I look forward to doing the work! The support is appreciated.",FALSE,3,"jonesmcella",2018-03-08 18:59:29,FALSE,"971821719353622528","971822733771223040","141213966","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocSandyB",0,FALSE,FALSE,NA,NA
"335","RT @DocSandyB: I am thrilled and overwhelmed at the news! I am grateful for all of the support and look forward to doing the work as @CMA_D…",FALSE,0,NA,2018-03-08 18:59:02,FALSE,NA,"971822616523694080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","csmithpoli",31,TRUE,FALSE,NA,NA
"336","RT @CMA_Docs: Today on #IWD2018, we celebrate the accomplishments of all women physicians, residents and medical students. This day is also…",FALSE,0,NA,2018-03-08 18:58:51,FALSE,NA,"971822571246137344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Albertadoctors",14,TRUE,FALSE,NA,NA
"337","RT @Dr_ChrisSimpson: Hearty congrats to @DocSandyB on his election as @CMA_Docs president-elect nominee! Thanks as well to @PEAKMD, @Kapur_…",FALSE,0,NA,2018-03-08 18:55:50,FALSE,NA,"971821812693782528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","EAEisenhauer",5,TRUE,FALSE,NA,NA
"338","Congrats to @DocSandyB on @CMA_Docs President-Elect! Big win for social progressive agenda in medicine and action o… https://t.co/7R3mROYqVj",FALSE,7,NA,2018-03-08 18:55:28,TRUE,NA,"971821719353622528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jonesmcella",1,FALSE,FALSE,NA,NA
"339","RT @janephilpott: Way to go @CMA_Docs! https://t.co/eIED2f82uW",FALSE,0,NA,2018-03-08 18:55:14,FALSE,NA,"971821661447077888",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TrilliumFlowers",15,TRUE,FALSE,NA,NA
"340","RT @neon8light: Watching this video with the content of the new medical emergency kit on Canadian airlines was useful. Less than 5 minutes.…",FALSE,0,NA,2018-03-08 18:52:07,FALSE,NA,"971820877036818432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AsianIcequeen",5,TRUE,FALSE,NA,NA
"341","RT @LessIsMoreMed: Yes!!! Thank you!!! This will enable me and my then 10 month old to attend, if chosen as part of @DoctorsOfBC caucus.…",FALSE,0,NA,2018-03-08 18:50:24,FALSE,NA,"971820443954044928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drgigiosler",2,TRUE,FALSE,NA,NA
"342","RT @colmjmccarthy: @drgigiosler @CMA_Docs This is a game changer thanks so much!!!!!",FALSE,0,NA,2018-03-08 18:49:36,FALSE,NA,"971820243894046720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drgigiosler",1,TRUE,FALSE,NA,NA
"343","RT @colmjmccarthy: Well done @CMA_Docs !  Making this trip possible for parents! https://t.co/naahu2xYA6",FALSE,0,NA,2018-03-08 18:48:59,FALSE,NA,"971820090579718144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drgigiosler",5,TRUE,FALSE,NA,NA
"344","RT @drgigiosler: Good news - at the August 2018 @CMA_Docs meeting in #Winnipeg there will be on-site, complimentary childcare available to…",FALSE,0,NA,2018-03-08 18:48:10,FALSE,NA,"971819885402755072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phdhpe",31,TRUE,FALSE,NA,NA
"345","RT @gavery10: Congratulations to Dr Sandy Buchman @DocSandyB winner of the @OntariosDoctors @CMA_Docs President Elect vote!
Check out his o…",FALSE,0,NA,2018-03-08 18:43:49,FALSE,NA,"971818787241590789",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobertaSchell",5,TRUE,FALSE,NA,NA
"346","RT @DocSandyB: I am thrilled and overwhelmed at the news! I am grateful for all of the support and look forward to doing the work as @CMA_D…",FALSE,0,NA,2018-03-08 18:40:55,FALSE,NA,"971818060884606977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatriceR",31,TRUE,FALSE,NA,NA
"347","RT @gavery10: Congratulations to Dr Sandy Buchman @DocSandyB winner of the @OntariosDoctors @CMA_Docs President Elect vote!
Check out his o…",FALSE,0,NA,2018-03-08 18:39:25,FALSE,NA,"971817680234844160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatriceR",5,TRUE,FALSE,NA,NA
"348","Congratulations to Dr Sandy Buchman @DocSandyB winner of the @OntariosDoctors @CMA_Docs President Elect vote!
Check… https://t.co/eXgVWmTs92",FALSE,16,NA,2018-03-08 18:39:03,TRUE,NA,"971817589721645056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gavery10",5,FALSE,FALSE,NA,NA
"349","Congrats to one of our clinical leads @DocSandyB for becoming nominee for president-elect of the Canadian Medical A… https://t.co/yaoQNEXqA2",FALSE,4,NA,2018-03-08 18:37:16,TRUE,NA,"971817141598085120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CEPhealth",0,FALSE,FALSE,NA,NA
"350","RT @drgigiosler: Good news - at the August 2018 @CMA_Docs meeting in #Winnipeg there will be on-site, complimentary childcare available to…",FALSE,0,NA,2018-03-08 18:31:09,FALSE,NA,"971815602691231744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LArtdelInfusion",31,TRUE,FALSE,NA,NA
"351","RT @DrShelleyRoss: Happy International Women's Day! Quoting Dr Florence Manguyu, women make up half of the world's population &amp; produce the…",FALSE,0,NA,2018-03-08 18:28:43,FALSE,NA,"971814986988191744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DoctorsOfBC",4,TRUE,FALSE,NA,NA
"352","RT @drgigiosler: Good news - at the August 2018 @CMA_Docs meeting in #Winnipeg there will be on-site, complimentary childcare available to…",FALSE,0,NA,2018-03-08 18:26:48,FALSE,NA,"971814506690203648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dboyceMD",31,TRUE,FALSE,NA,NA
"353","RT @CMA_Docs: Today on #IWD2018, we celebrate the accomplishments of all women physicians, residents and medical students. This day is also…",FALSE,0,NA,2018-03-08 18:26:07,FALSE,NA,"971814334832689152",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","_420_THC",14,TRUE,FALSE,NA,NA
"354","Big congratulations to @CMA_Docs President-Elect @DocSandyB!

Best of luck tackling the complex challenges in Cana… https://t.co/XCk99C4DXZ",FALSE,1,NA,2018-03-08 18:25:49,TRUE,NA,"971814257875550208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Healthmac",0,FALSE,FALSE,NA,NA
"355","Well done @CMA_Docs !  Making this trip possible for parents! https://t.co/naahu2xYA6",FALSE,4,NA,2018-03-08 18:25:01,FALSE,NA,"971814058721710081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colmjmccarthy",5,FALSE,FALSE,NA,NA
"356","RT @DocSandyB: I am thrilled and overwhelmed at the news! I am grateful for all of the support and look forward to doing the work as @CMA_D…",FALSE,0,NA,2018-03-08 18:23:20,FALSE,NA,"971813636011261952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JillianRatti",31,TRUE,FALSE,NA,NA
"357","RT @PatientCommando: Important development for #patients as @DocSandyB elected as @CMA_Docs President-Elect. He walked the talk of #patient…",FALSE,0,NA,2018-03-08 18:21:29,FALSE,NA,"971813170431045632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PatientCritical",1,TRUE,FALSE,NA,NA
